,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
29,0.016405820846557617,0.0015066032975779803,0.0018335580825805664,0.00038491049247940884,10,0.25,"{'C': 10, 'gamma': 0.25}",0.925,0.9,0.9,0.875,0.9,0.85,0.875,0.725,0.775,0.85,0.8575000000000002,0.05921359641163507,32,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9977777777777778,0.0011111111111111072
30,0.01600954532623291,0.0010057266933467051,0.0017893075942993163,0.0002665882318379732,10,0.5,"{'C': 10, 'gamma': 0.5}",0.6,0.575,0.675,0.625,0.6,0.65,0.6,0.6,0.65,0.65,0.6225,0.030516389039334287,40,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9972222222222222,1.0,1.0,0.9972222222222222,0.9980555555555556,0.0012729376930432845
31,0.01837148666381836,0.0011990880540579576,0.001731109619140625,9.851586090805366e-05,10,1,"{'C': 10, 'gamma': 1}",0.55,0.525,0.575,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.011180339887498935,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
32,0.007435226440429687,0.0007609134177586097,0.0008747100830078125,5.122081234940074e-05,15,0.01,"{'C': 15, 'gamma': 0.01}",0.9,0.9,0.8,0.925,0.875,0.925,0.85,0.85,0.875,0.85,0.875,0.03708099243547833,21,0.9555555555555556,0.9583333333333334,0.9527777777777777,0.95,0.9527777777777777,0.9527777777777777,0.9638888888888889,0.9666666666666667,0.9527777777777777,0.9527777777777777,0.9558333333333333,0.005189317136741528
33,0.012599539756774903,0.0003155065052246213,0.0011728048324584962,3.601327434876847e-05,15,0.05,"{'C': 15, 'gamma': 0.05}",0.95,0.9,0.925,0.9,0.9,0.925,0.85,0.8,0.825,0.875,0.8850000000000001,0.045000000000000005,7,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9944444444444445,1.0,0.9944444444444445,0.9944444444444445,0.9972222222222222,1.0,0.9972222222222222,0.9969444444444443,0.0019444444444444377
34,0.014479804039001464,0.0008501867332886168,0.0014384269714355468,4.8318664748540976e-05,15,0.1,"{'C': 15, 'gamma': 0.1}",0.975,0.9,0.925,0.9,0.875,0.95,0.85,0.75,0.75,0.9,0.8775000000000001,0.07198090024443984,13,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9977777777777778,0.0011111111111111072
35,0.01591181755065918,0.0003536271913603822,0.001728200912475586,5.4226281396005834e-05,15,0.5,"{'C': 15, 'gamma': 0.5}",0.6,0.575,0.675,0.625,0.6,0.65,0.6,0.6,0.65,0.65,0.6225,0.030516389039334287,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
36,0.015361833572387695,0.00117215917705992,0.001612234115600586,0.00030697006015748663,15,0.1,"{'C': 15, 'gamma': 0.1}",0.975,0.9,0.925,0.9,0.875,0.95,0.85,0.75,0.75,0.9,0.8775000000000001,0.07198090024443984,13,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9977777777777778,0.0011111111111111072
37,0.01697649955749512,0.00173298165464645,0.0017531394958496093,0.00010734253681125573,15,0.25,"{'C': 15, 'gamma': 0.25}",0.925,0.9,0.9,0.875,0.9,0.85,0.875,0.725,0.775,0.85,0.8575000000000002,0.05921359641163507,32,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9977777777777778,0.0011111111111111072
38,0.01708381175994873,0.001057193640962538,0.001966571807861328,0.00039675715920776174,15,0.5,"{'C': 15, 'gamma': 0.5}",0.6,0.575,0.675,0.625,0.6,0.65,0.6,0.6,0.65,0.65,0.6225,0.030516389039334287,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
